CustomerID,CustomerName,CustomerSegment,SignupDate,Country
2611,Customer 2611,Online,2023-11-15,UK
2612,Customer 2612,Retail,2017-04-26,Sweden
2613,Customer 2613,Retail,2021-06-21,France
2614,Customer 2614,Online,2022-10-28,Italy
2615,Customer 2615,Retail,2016-01-07,Germany
2616,Customer 2616,Retail,2022-09-08,France
2617,Customer 2617,Retail,2023-01-03,USA
2618,Customer 2618,Retail,2023-04-13,USA
2619,Customer 2619,Online,2019-05-26,UK
2620,Customer 2620,Retail,2015-06-05,Italy
2621,Customer 2621,Online,2022-04-15,Netherlands
2622,Customer 2622,Online,2023-06-12,Netherlands
2623,Customer 2623,Retail,2021-12-30,Germany
2624,Customer 2624,Online,2016-04-09,Sweden
2625,Customer 2625,Retail,2017-02-21,UK
2626,Customer 2626,Partner,2017-03-14,USA
2627,Customer 2627,Retail,2015-08-08,Italy
2628,Customer 2628,Wholesale,2020-08-24,Germany
2629,Customer 2629,Retail,2019-11-09,France
2630,Customer 2630,Retail,2015-04-27,Germany
2631,Customer 2631,Wholesale,2021-07-06,Spain
2632,Customer 2632,Online,2020-10-04,Germany
2633,Customer 2633,Retail,2018-10-06,France
2634,Customer 2634,Retail,2023-10-09,Spain
2635,Customer 2635,Online,2020-07-11,Netherlands
2636,Customer 2636,Wholesale,2024-01-11,Italy
2637,Customer 2637,Partner,2015-11-04,UK
2638,Customer 2638,Online,2024-09-16,Italy
2639,Customer 2639,Partner,2015-08-10,Germany
2640,Customer 2640,Online,2018-04-11,Netherlands
2641,Customer 2641,Retail,2024-05-04,UK
2642,Customer 2642,Retail,2017-03-07,Germany
2643,Customer 2643,Online,2019-03-10,USA
2644,Customer 2644,Wholesale,2023-11-03,USA
2645,Customer 2645,Retail,2015-05-31,France
2646,Customer 2646,Retail,2019-09-17,Netherlands
2647,Customer 2647,Partner,2023-11-24,Sweden
2648,Customer 2648,Wholesale,2019-04-06,Netherlands
2649,Customer 2649,Retail,2015-04-22,Sweden
2650,Customer 2650,Retail,2016-11-13,Italy
2651,Customer 2651,Retail,2018-03-07,USA
2652,Customer 2652,Retail,2024-01-18,Spain
2653,Customer 2653,Retail,2021-07-07,Spain
2654,Customer 2654,Retail,2019-04-15,Netherlands
2655,Customer 2655,Online,2017-06-11,Netherlands
2656,Customer 2656,Retail,2018-08-23,Germany
2657,Customer 2657,Online,2015-06-10,Netherlands
2658,Customer 2658,Online,2018-11-26,UK
2659,Customer 2659,Retail,2015-10-05,Spain
2660,Customer 2660,Wholesale,2024-04-14,Germany
2661,Customer 2661,Retail,2019-04-06,Sweden
2662,Customer 2662,Online,2023-01-23,UK
2663,Customer 2663,Retail,2016-05-11,Netherlands
2664,Customer 2664,Wholesale,2024-05-27,Netherlands
2665,Customer 2665,Wholesale,2018-10-27,USA
2666,Customer 2666,Retail,2020-03-30,Germany
2667,Customer 2667,Retail,2016-10-16,UK
2668,Customer 2668,Wholesale,2023-07-05,France
2669,Customer 2669,Online,2015-10-30,Netherlands
2670,Customer 2670,Retail,2016-03-13,Italy
2671,Customer 2671,Wholesale,2022-08-05,Italy
2672,Customer 2672,Retail,2023-07-01,Netherlands
2673,Customer 2673,Online,2015-07-05,France
2674,Customer 2674,Retail,2023-11-20,Spain
2675,Customer 2675,Online,2019-05-09,Italy
2676,Customer 2676,Retail,2016-11-03,UK
2677,Customer 2677,Retail,2018-06-27,Netherlands
2678,Customer 2678,Retail,2017-09-27,Netherlands
2679,Customer 2679,Retail,2021-05-15,Netherlands
2680,Customer 2680,Wholesale,2016-11-13,France
2681,Customer 2681,Retail,2019-09-15,Spain
2682,Customer 2682,Online,2023-06-01,Germany
2683,Customer 2683,Retail,2023-12-10,Netherlands
2684,Customer 2684,Retail,2023-11-12,Germany
2685,Customer 2685,Retail,2023-05-17,UK
2686,Customer 2686,Retail,2017-07-13,UK
2687,Customer 2687,Retail,2023-09-17,Sweden
2688,Customer 2688,Retail,2021-08-24,UK
2689,Customer 2689,Retail,2022-11-22,Italy
2690,Customer 2690,Retail,2017-09-25,UK
2691,Customer 2691,Wholesale,2015-10-12,Sweden
2692,Customer 2692,Wholesale,2016-02-25,Netherlands
2693,Customer 2693,Retail,2020-11-30,France
2694,Customer 2694,Retail,2023-05-24,France
2695,Customer 2695,Partner,2021-03-25,Spain
2696,Customer 2696,Wholesale,2019-02-03,France
2697,Customer 2697,Wholesale,2016-06-11,Sweden
2698,Customer 2698,Retail,2021-12-18,Italy
2699,Customer 2699,Online,2015-01-31,Sweden
2700,Customer 2700,Online,2015-06-11,Germany
2701,Customer 2701,Wholesale,2020-01-16,Sweden
2702,Customer 2702,Partner,2016-12-05,Spain
2703,Customer 2703,Retail,2016-12-22,France
2704,Customer 2704,Retail,2018-11-02,UK
2705,Customer 2705,Online,2016-03-21,France
2706,Customer 2706,Online,2022-08-23,USA
2707,Customer 2707,Retail,2016-03-02,Spain
2708,Customer 2708,Retail,2021-12-26,Netherlands
2709,Customer 2709,Retail,2019-03-31,Netherlands
2710,Customer 2710,Retail,2020-05-21,Italy
2711,Customer 2711,Online,2016-12-21,France
2712,Customer 2712,Wholesale,2022-06-24,France
2713,Customer 2713,Retail,2019-12-07,Italy
2714,Customer 2714,Retail,2024-11-12,Sweden
2715,Customer 2715,Retail,2022-03-14,Germany
2716,Customer 2716,Retail,2024-10-31,UK
2717,Customer 2717,Wholesale,2020-05-18,Sweden
2718,Customer 2718,Partner,2017-11-23,UK
2719,Customer 2719,Online,2020-08-06,Germany
2720,Customer 2720,Retail,2017-01-05,Germany
2721,Customer 2721,Online,2022-07-01,USA
2722,Customer 2722,Online,2017-01-27,Sweden
2723,Customer 2723,Online,2024-10-01,Italy
2724,Customer 2724,Retail,2019-12-01,Spain
2725,Customer 2725,Retail,2019-07-02,UK
2726,Customer 2726,Retail,2017-01-23,Germany
2727,Customer 2727,Retail,2024-07-26,Germany
2728,Customer 2728,Retail,2024-09-09,Italy
2729,Customer 2729,Retail,2015-01-24,Netherlands
2730,Customer 2730,Retail,2018-05-24,Spain
2731,Customer 2731,Online,2015-02-24,Germany
2732,Customer 2732,Retail,2023-06-25,Netherlands
2733,Customer 2733,Retail,2018-07-28,USA
2734,Customer 2734,Partner,2022-10-22,Spain
2735,Customer 2735,Online,2021-07-02,Netherlands
2736,Customer 2736,Online,2017-08-27,USA
2737,Customer 2737,Partner,2021-02-11,France
2738,Customer 2738,Wholesale,2021-12-17,UK
2739,Customer 2739,Partner,2023-06-11,Germany
2740,Customer 2740,Retail,2016-03-09,Netherlands
2741,Customer 2741,Retail,2015-07-27,Spain
2742,Customer 2742,Retail,2015-05-13,USA
2743,Customer 2743,Retail,2018-09-24,UK
2744,Customer 2744,Retail,2018-05-04,Sweden
2745,Customer 2745,Wholesale,2018-07-09,UK
2746,Customer 2746,Online,2018-07-29,Sweden
2747,Customer 2747,Wholesale,2016-01-04,Sweden
2748,Customer 2748,Retail,2023-09-10,Germany
2749,Customer 2749,Online,2018-04-21,Netherlands
2750,Customer 2750,Wholesale,2021-10-06,Sweden
2751,Customer 2751,Retail,2023-06-08,UK
2752,Customer 2752,Wholesale,2024-12-07,Germany
2753,Customer 2753,Retail,2021-04-10,Netherlands
2754,Customer 2754,Retail,2017-02-20,Sweden
2755,Customer 2755,Online,2022-04-25,Netherlands
2756,Customer 2756,Retail,2016-07-20,France
2757,Customer 2757,Retail,2024-06-26,Germany
2758,Customer 2758,Online,2016-06-10,Italy
2759,Customer 2759,Online,2015-02-06,Sweden
2760,Customer 2760,Retail,2015-06-27,USA
2761,Customer 2761,Retail,2016-09-30,Italy
2762,Customer 2762,Retail,2022-12-09,Netherlands
2763,Customer 2763,Wholesale,2015-03-13,Netherlands
2764,Customer 2764,Retail,2021-07-27,UK
2765,Customer 2765,Retail,2022-04-24,UK
2766,Customer 2766,Partner,2018-03-18,UK
2767,Customer 2767,Wholesale,2019-09-17,Netherlands
2768,Customer 2768,Retail,2015-04-15,Germany
2769,Customer 2769,Wholesale,2019-08-10,Spain
2770,Customer 2770,Wholesale,2015-08-09,Germany
2771,Customer 2771,Retail,2020-01-24,USA
2772,Customer 2772,Retail,2017-05-12,Germany
2773,Customer 2773,Online,2024-06-07,UK
2774,Customer 2774,Retail,2022-01-09,France
2775,Customer 2775,Wholesale,2024-02-14,USA
2776,Customer 2776,Retail,2015-10-26,Italy
2777,Customer 2777,Retail,2022-12-18,France
2778,Customer 2778,Retail,2015-02-11,USA
2779,Customer 2779,Retail,2017-02-09,USA
2780,Customer 2780,Retail,2023-01-23,Netherlands
2781,Customer 2781,Retail,2021-12-14,UK
2782,Customer 2782,Online,2019-01-02,Netherlands
2783,Customer 2783,Partner,2023-07-16,Sweden
2784,Customer 2784,Online,2020-11-02,Italy
2785,Customer 2785,Online,2019-09-06,Germany
2786,Customer 2786,Retail,2023-07-27,Netherlands
2787,Customer 2787,Partner,2017-09-17,Sweden
2788,Customer 2788,Retail,2016-12-11,Italy
2789,Customer 2789,Partner,2015-07-28,UK
2790,Customer 2790,Partner,2018-06-25,UK
2791,Customer 2791,Online,2018-05-19,Sweden
2792,Customer 2792,Partner,2015-02-08,Netherlands
2793,Customer 2793,Wholesale,2018-06-29,UK
2794,Customer 2794,Retail,2023-02-21,France
2795,Customer 2795,Retail,2020-01-01,Italy
2796,Customer 2796,Wholesale,2017-01-31,Italy
2797,Customer 2797,Retail,2018-12-07,USA
2798,Customer 2798,Wholesale,2023-03-13,Spain
2799,Customer 2799,Partner,2019-01-09,Germany
2800,Customer 2800,Retail,2020-09-30,Sweden
2801,Customer 2801,Online,2016-01-09,UK
2802,Customer 2802,Online,2024-11-06,Italy
2803,Customer 2803,Online,2017-07-19,Italy
2804,Customer 2804,Partner,2015-06-05,USA
2805,Customer 2805,Wholesale,2019-04-15,Sweden
2806,Customer 2806,Partner,2018-01-18,Germany
2807,Customer 2807,Online,2022-06-19,Spain
2808,Customer 2808,Retail,2021-07-26,Spain
2809,Customer 2809,Retail,2020-10-17,UK
2810,Customer 2810,Online,2023-11-09,Spain
2811,Customer 2811,Retail,2018-06-19,Spain
2812,Customer 2812,Wholesale,2024-10-06,Netherlands
2813,Customer 2813,Wholesale,2024-06-16,Germany
2814,Customer 2814,Retail,2023-07-21,Sweden
2815,Customer 2815,Wholesale,2016-10-15,Germany
2816,Customer 2816,Online,2015-03-04,Netherlands
2817,Customer 2817,Retail,2016-05-23,UK
2818,Customer 2818,Retail,2021-05-28,Italy
2819,Customer 2819,Retail,2023-08-29,USA
2820,Customer 2820,Retail,2019-08-15,UK
2821,Customer 2821,Online,2018-12-18,France
2822,Customer 2822,Retail,2019-08-20,Spain
2823,Customer 2823,Wholesale,2022-11-08,Netherlands
2824,Customer 2824,Retail,2018-10-20,USA
2825,Customer 2825,Retail,2021-01-06,Italy
2826,Customer 2826,Online,2018-07-18,Italy
2827,Customer 2827,Online,2023-01-07,Germany
2828,Customer 2828,Retail,2019-05-24,France
2829,Customer 2829,Retail,2018-02-13,Sweden
2830,Customer 2830,Retail,2016-12-04,Italy
2831,Customer 2831,Retail,2016-05-30,France
2832,Customer 2832,Wholesale,2020-04-21,Spain
2833,Customer 2833,Retail,2020-01-08,Germany
2834,Customer 2834,Retail,2018-06-18,USA
2835,Customer 2835,Retail,2015-01-30,Germany
2836,Customer 2836,Online,2023-10-20,Spain
2837,Customer 2837,Partner,2015-11-22,Netherlands
2838,Customer 2838,Retail,2023-03-16,Italy
2839,Customer 2839,Online,2015-01-16,France
2840,Customer 2840,Retail,2015-04-21,Netherlands
2841,Customer 2841,Retail,2022-12-29,Spain
2842,Customer 2842,Online,2022-07-23,Italy
2843,Customer 2843,Online,2015-04-17,UK
2844,Customer 2844,Partner,2021-08-23,Sweden
2845,Customer 2845,Wholesale,2021-01-18,France
2846,Customer 2846,Retail,2015-10-10,Spain
2847,Customer 2847,Online,2015-09-26,USA
2848,Customer 2848,Retail,2021-12-06,USA
2849,Customer 2849,Wholesale,2022-06-07,Italy
2850,Customer 2850,Retail,2023-08-11,Italy
2851,Customer 2851,Wholesale,2018-05-05,USA
2852,Customer 2852,Retail,2018-06-20,Sweden
2853,Customer 2853,Retail,2016-08-20,UK
2854,Customer 2854,Online,2017-03-09,Germany
2855,Customer 2855,Retail,2018-07-06,USA
2856,Customer 2856,Wholesale,2022-10-16,Sweden
2857,Customer 2857,Retail,2018-03-18,Sweden
2858,Customer 2858,Retail,2020-03-05,Italy
2859,Customer 2859,Retail,2021-09-03,Italy
2860,Customer 2860,Retail,2020-07-04,UK
2861,Customer 2861,Online,2021-09-29,USA
2862,Customer 2862,Retail,2016-03-01,UK
2863,Customer 2863,Partner,2023-05-03,Sweden
2864,Customer 2864,Wholesale,2019-09-22,USA
2865,Customer 2865,Retail,2024-01-02,Germany
2866,Customer 2866,Wholesale,2022-12-24,Spain
2867,Customer 2867,Wholesale,2020-11-03,USA
2868,Customer 2868,Online,2018-05-24,Spain
2869,Customer 2869,Retail,2021-10-06,USA
2870,Customer 2870,Retail,2024-04-14,Germany
2871,Customer 2871,Online,2015-04-28,Sweden
2872,Customer 2872,Online,2023-03-26,Netherlands
2873,Customer 2873,Online,2023-01-08,Italy
2874,Customer 2874,Retail,2023-04-28,Spain
2875,Customer 2875,Online,2021-09-28,Sweden
2876,Customer 2876,Retail,2016-08-21,UK
2877,Customer 2877,Retail,2020-09-18,USA
2878,Customer 2878,Retail,2018-03-30,Italy
2879,Customer 2879,Wholesale,2022-07-13,USA
2880,Customer 2880,Retail,2022-01-28,UK
2881,Customer 2881,Retail,2021-10-03,Sweden
2882,Customer 2882,Online,2016-10-25,Germany
2883,Customer 2883,Retail,2020-11-12,France
2884,Customer 2884,Retail,2024-08-14,USA
2885,Customer 2885,Retail,2019-05-01,Netherlands
2886,Customer 2886,Online,2023-04-09,UK
2887,Customer 2887,Wholesale,2016-10-11,France
2888,Customer 2888,Retail,2019-01-29,USA
2889,Customer 2889,Online,2015-10-15,Spain
2890,Customer 2890,Online,2019-08-27,Sweden
2891,Customer 2891,Retail,2016-02-16,Italy
2892,Customer 2892,Wholesale,2021-09-13,Italy
2893,Customer 2893,Online,2022-01-19,UK
2894,Customer 2894,Wholesale,2017-11-07,Spain
2895,Customer 2895,Retail,2015-05-16,Germany
2896,Customer 2896,Online,2020-07-18,France
2897,Customer 2897,Wholesale,2024-09-05,UK
2898,Customer 2898,Retail,2017-01-28,Netherlands
2899,Customer 2899,Retail,2018-06-25,USA
2900,Customer 2900,Retail,2022-11-30,Italy
2901,Customer 2901,Retail,2022-07-20,USA
2902,Customer 2902,Online,2017-10-21,France
2903,Customer 2903,Retail,2016-01-16,Spain
2904,Customer 2904,Retail,2021-12-31,Spain
2905,Customer 2905,Wholesale,2024-09-01,UK
2906,Customer 2906,Retail,2019-03-09,UK
2907,Customer 2907,Partner,2017-03-16,Spain
2908,Customer 2908,Retail,2016-04-20,UK
2909,Customer 2909,Retail,2024-12-07,Spain
2910,Customer 2910,Retail,2017-08-11,France
2911,Customer 2911,Retail,2017-04-28,UK
2912,Customer 2912,Retail,2017-06-15,Spain
2913,Customer 2913,Online,2015-02-01,UK
2914,Customer 2914,Partner,2020-04-11,USA
2915,Customer 2915,Retail,2020-12-05,Sweden
2916,Customer 2916,Wholesale,2023-11-30,Italy
2917,Customer 2917,Online,2015-07-10,USA
2918,Customer 2918,Online,2019-11-06,Germany
2919,Customer 2919,Retail,2019-11-09,Spain
2920,Customer 2920,Retail,2020-10-22,Germany
2921,Customer 2921,Retail,2016-09-14,Spain
2922,Customer 2922,Online,2018-01-31,Sweden
2923,Customer 2923,Online,2022-12-28,Italy
2924,Customer 2924,Retail,2016-08-08,UK
2925,Customer 2925,Retail,2021-10-03,Spain
2926,Customer 2926,Online,2016-04-17,Sweden
2927,Customer 2927,Online,2019-11-23,USA
2928,Customer 2928,Partner,2015-04-24,UK
2929,Customer 2929,Online,2018-11-03,Italy
2930,Customer 2930,Retail,2018-08-29,USA
2931,Customer 2931,Wholesale,2021-07-05,UK
2932,Customer 2932,Wholesale,2015-12-05,Spain
2933,Customer 2933,Retail,2021-04-04,Spain
2934,Customer 2934,Wholesale,2018-04-11,USA
2935,Customer 2935,Online,2015-03-20,France
2936,Customer 2936,Retail,2016-04-08,Spain
2937,Customer 2937,Online,2020-04-05,Sweden
2938,Customer 2938,Wholesale,2022-04-06,France
2939,Customer 2939,Partner,2020-06-10,UK
2940,Customer 2940,Retail,2024-10-12,France
2941,Customer 2941,Retail,2016-07-15,USA
2942,Customer 2942,Wholesale,2015-10-12,Germany
2943,Customer 2943,Retail,2015-08-11,Germany
2944,Customer 2944,Online,2022-03-25,USA
2945,Customer 2945,Online,2018-07-13,Netherlands
2946,Customer 2946,Retail,2019-08-18,Sweden
2947,Customer 2947,Wholesale,2021-08-17,Germany
2948,Customer 2948,Wholesale,2018-06-10,USA
2949,Customer 2949,Retail,2023-02-06,Spain
2950,Customer 2950,Online,2017-04-07,France
2951,Customer 2951,Online,2021-04-02,Germany
2952,Customer 2952,Wholesale,2022-06-11,Spain
2953,Customer 2953,Online,2017-04-07,Germany
2954,Customer 2954,Retail,2022-09-11,UK
2955,Customer 2955,Online,2024-04-08,USA
2956,Customer 2956,Wholesale,2020-05-14,USA
2957,Customer 2957,Online,2020-05-19,Sweden
2958,Customer 2958,Online,2021-08-24,Spain
2959,Customer 2959,Retail,2022-10-12,Netherlands
2960,Customer 2960,Online,2016-09-05,UK
2961,Customer 2961,Retail,2016-07-16,France
2962,Customer 2962,Retail,2021-10-03,Sweden
2963,Customer 2963,Retail,2020-09-30,UK
2964,Customer 2964,Partner,2019-10-11,Netherlands
2965,Customer 2965,Online,2022-11-06,UK
2966,Customer 2966,Online,2024-10-20,Italy
2967,Customer 2967,Online,2019-12-11,France
2968,Customer 2968,Wholesale,2020-05-22,Sweden
2969,Customer 2969,Online,2021-03-02,France
2970,Customer 2970,Retail,2023-05-07,UK
2971,Customer 2971,Retail,2016-12-31,Sweden
2972,Customer 2972,Retail,2015-09-14,Germany
2973,Customer 2973,Online,2015-07-04,Italy
2974,Customer 2974,Online,2021-01-01,Germany
2975,Customer 2975,Retail,2020-07-24,UK
2976,Customer 2976,Retail,2019-09-10,Germany
2977,Customer 2977,Online,2023-06-13,France
2978,Customer 2978,Retail,2015-09-03,Sweden
2979,Customer 2979,Online,2021-02-12,France
2980,Customer 2980,Partner,2024-05-01,Germany
2981,Customer 2981,Retail,2024-02-13,Sweden
2982,Customer 2982,Retail,2017-05-15,France
2983,Customer 2983,Online,2020-09-18,USA
2984,Customer 2984,Online,2016-08-23,France
2985,Customer 2985,Wholesale,2017-08-19,UK
2986,Customer 2986,Partner,2018-12-12,Spain
2987,Customer 2987,Retail,2023-04-22,Germany
2988,Customer 2988,Wholesale,2024-05-15,Italy
2989,Customer 2989,Online,2020-08-18,Netherlands
2990,Customer 2990,Online,2021-07-25,Germany
2991,Customer 2991,Retail,2020-11-01,Netherlands
2992,Customer 2992,Online,2016-06-16,Netherlands
2993,Customer 2993,Wholesale,2017-09-15,France
2994,Customer 2994,Retail,2020-08-04,France
2995,Customer 2995,Retail,2015-12-24,Sweden
2996,Customer 2996,Online,2016-01-13,Sweden
2997,Customer 2997,Retail,2021-01-28,Spain
2998,Customer 2998,Retail,2017-11-14,Spain
2999,Customer 2999,Retail,2016-01-28,Italy
3000,Customer 3000,Online,2018-01-31,UK
3001,Customer 3001,Wholesale,2016-12-02,USA
3002,Customer 3002,Online,2024-01-21,UK
3003,Customer 3003,Retail,2018-12-04,Sweden
3004,Customer 3004,Wholesale,2022-02-09,Italy
3005,Customer 3005,Wholesale,2017-02-22,Germany
3006,Customer 3006,Online,2020-01-03,France
3007,Customer 3007,Online,2021-07-07,UK
3008,Customer 3008,Retail,2022-10-12,Netherlands
3009,Customer 3009,Wholesale,2024-11-12,France
3010,Customer 3010,Retail,2022-05-20,France
3011,Customer 3011,Wholesale,2017-09-09,UK
3012,Customer 3012,Retail,2023-06-28,UK
3013,Customer 3013,Retail,2022-02-03,Netherlands
3014,Customer 3014,Retail,2017-11-08,Sweden
3015,Customer 3015,Wholesale,2018-03-17,Netherlands
3016,Customer 3016,Retail,2024-09-12,Spain
3017,Customer 3017,Online,2021-12-13,Sweden
3018,Customer 3018,Retail,2021-05-19,Italy
3019,Customer 3019,Retail,2017-05-11,Italy
3020,Customer 3020,Online,2020-02-20,Netherlands
3021,Customer 3021,Retail,2020-01-10,USA
3022,Customer 3022,Retail,2019-08-26,Sweden
3023,Customer 3023,Wholesale,2015-04-23,Netherlands
3024,Customer 3024,Retail,2024-08-27,Spain
3025,Customer 3025,Retail,2019-08-13,USA
3026,Customer 3026,Retail,2024-04-24,UK
3027,Customer 3027,Online,2024-02-09,Italy
3028,Customer 3028,Wholesale,2019-06-11,Italy
3029,Customer 3029,Wholesale,2018-11-23,USA
3030,Customer 3030,Wholesale,2017-05-11,Germany
3031,Customer 3031,Retail,2022-04-11,Spain
3032,Customer 3032,Retail,2020-04-16,Spain
3033,Customer 3033,Online,2016-05-22,Spain
3034,Customer 3034,Retail,2019-07-26,Italy
3035,Customer 3035,Retail,2016-04-10,France
3036,Customer 3036,Retail,2022-11-11,Italy
3037,Customer 3037,Retail,2024-07-10,France
3038,Customer 3038,Partner,2022-04-10,Italy
3039,Customer 3039,Retail,2018-01-26,Sweden
3040,Customer 3040,Wholesale,2015-10-17,UK
3041,Customer 3041,Retail,2022-12-25,Italy
3042,Customer 3042,Partner,2019-10-29,Sweden
3043,Customer 3043,Retail,2023-11-02,Sweden
3044,Customer 3044,Retail,2022-09-30,UK
3045,Customer 3045,Online,2021-01-18,Sweden
3046,Customer 3046,Online,2022-04-25,France
3047,Customer 3047,Retail,2020-02-10,Spain
3048,Customer 3048,Retail,2016-12-17,France
3049,Customer 3049,Retail,2023-09-04,USA
3050,Customer 3050,Retail,2018-11-01,Spain
3051,Customer 3051,Retail,2016-07-20,Italy
3052,Customer 3052,Retail,2019-01-13,Italy
3053,Customer 3053,Retail,2017-09-20,Italy
3054,Customer 3054,Retail,2018-02-14,Italy
3055,Customer 3055,Wholesale,2020-06-10,Italy
3056,Customer 3056,Partner,2024-10-17,France
3057,Customer 3057,Wholesale,2023-12-05,Netherlands
3058,Customer 3058,Retail,2024-09-17,UK
3059,Customer 3059,Retail,2024-04-17,Netherlands
3060,Customer 3060,Partner,2022-03-28,France
3061,Customer 3061,Retail,2020-06-16,Germany
3062,Customer 3062,Retail,2023-11-26,Sweden
3063,Customer 3063,Wholesale,2019-12-15,Netherlands
3064,Customer 3064,Wholesale,2018-04-19,France
3065,Customer 3065,Wholesale,2017-08-16,Sweden
3066,Customer 3066,Retail,2019-09-13,Spain
3067,Customer 3067,Retail,2017-10-09,Italy
3068,Customer 3068,Partner,2019-12-24,France
3069,Customer 3069,Retail,2018-08-03,Netherlands
